sample_id	run_id	assay_type	run_classification	gene_id	gene_symbol	gene_burden_rank	variant_count	overlay_source	overlay_source_count	overlay_source_list	mitocarta_hit	epi25_hit	match_key
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000111716	LDHB	6021	140	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000119912	IDE	6027	140	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000123130	ACOT9	6028	140	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000132305	IMMT	6030	140	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000184428	TOP1MT	6137	138	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000168827	GFM1	6202	137	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000008405	CRY1	6273	135	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000127838	PNKD	6283	135	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000154258	ABCA9	6292	135	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000123453	SARDH	6342	134	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000082212	ME2	6389	133	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000103150	MLYCD	6391	133	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000111696	NT5DC3	6392	133	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000151552	QDPR	6399	133	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000184470	TXNRD2	6454	132	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000166743	ACSM1	6514	131	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000137992	DBT	6558	130	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000185973	TMLHE	6572	130	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000108599	AKAP10	6599	129	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000197912	SPG7	6684	128	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000132837	DMGDH	6723	127	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000196177	ACADSB	6732	127	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000130347	RTN4IP1	6771	126	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000140374	ETFA	6778	126	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000113790	EHHADH	6939	123	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000107537	PHYH	7007	122	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000115468	EFHD1	7011	122	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000007923	DNAJC11	7062	121	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000150756	ATPSCKMT	7079	121	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000152256	PDK1	7081	121	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000162390	ACOT11	7195	119	mitocarta	1	mitocarta	True	False	ensembl_gene_id
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000066926	FECH	7226	118	mitocarta	1	mitocarta	True	False	ensembl_gene_id
