sample_id	run_id	assay_type	run_classification	gene_id	gene_symbol	gene_burden_rank	variant_count	overlay_source	overlay_source_count	overlay_source_list	mitocarta_hit	epi25_hit	match_key
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000164830	OXR1	751	90	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000181192	DHTKD1	781	89	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000076555	ACACB	793	88	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000100596	SPTLC2	797	88	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000145982	FARS2	801	88	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000164494	PDSS2	828	87	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000133943	DGLUCY	861	85	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000123453	SARDH	887	84	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000107745	MICU1	903	83	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000102763	VWA8	924	82	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000063761	ADCK1	1017	78	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000184752	NDUFA12	1038	78	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000005059	MCUB	1047	77	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000011376	LARS2	1076	76	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000197912	SPG7	1129	75	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000143199	ADCY10	1179	73	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000138095	LRPPRC	1213	72	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000123213	NLN	1245	71	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000119471	HSDL2	1290	70	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000151413	NUBPL	1302	70	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000113492	AGXT2	1404	67	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000138035	PNPT1	1409	67	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000184903	IMMP2L	1424	67	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000176715	ACSF3	1508	65	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000184470	TXNRD2	1512	65	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000014824	SLC30A9	1529	64	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000141447	OSBPL1A	1546	64	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000106049	HIBADH	1584	63	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000143252	SDHC	1596	63	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000111058	ACSS3	1642	62	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000115840	SLC25A12	1643	62	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000121289	CEP89	1696	61	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000134463	ECHDC3	1698	61	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000100243	CYB5R3	1744	60	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000110090	CPT1A	1749	60	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000136143	SUCLA2	1808	59	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000165487	MICU2	1898	58	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000063854	HAGH	1932	57	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000145832	SLC25A48	1954	57	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000107959	PITRM1	2086	55	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000148459	PDSS1	2103	55	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000172340	SUCLG2	2119	55	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000078070	MCCC1	2147	54	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000116688	MFN2	2160	54	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000136010	ALDH1L2	2168	54	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000186314	PRELID2	2193	54	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000090857	PDPR	2237	53	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000132837	DMGDH	2254	53	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000153820	SPHKAP	2264	53	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000097021	ACOT7	2316	52	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000104687	GSR	2321	52	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000138346	DNA2	2340	52	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000156170	NDUFAF6	2347	52	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000159685	CHCHD6	2349	52	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000021826	CPS1	2393	51	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000099968	BCL2L13	2482	50	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000116771	AGMAT	2491	50	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000122912	SLC25A16	2494	50	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000130349	MTRES1	2497	50	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000151376	ME3	2506	50	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000083123	BCKDHB	2574	49	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000144908	ALDH1L1	2603	49	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000059573	ALDH18A1	2656	48	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000087157	PGS1	2664	48	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000132906	CASP9	2686	48	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000116171	SCP2	2765	47	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000137513	NARS2	2873	46	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000107951	MTPAP	2957	45	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000159423	ALDH4A1	2975	45	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000179142	CYP11B2	2987	45	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000119927	GPAM	3070	44	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000100890	PRORP	3170	43	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000101019	UQCC1	3171	43	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000107537	PHYH	3175	43	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000134905	CARS2	3191	43	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000162851	TFB2M	3214	43	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000112110	MRPL18	3311	42	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000156026	MCU	3348	42	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000006695	COX10	3418	41	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000123130	ACOT9	3450	41	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000120662	MTRF1	3572	40	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000147853	AK3	3596	40	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000164466	SFXN1	3616	40	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000169519	METTL15	3621	40	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000183569	SERHL2	3631	40	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000196177	ACADSB	3638	40	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000214113	LYRM4	3646	40	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000002549	LAP3	3692	39	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000027001	MIPEP	3699	39	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000120675	DNAJC15	3731	39	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000125648	SLC25A23	3740	39	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000127838	PNKD	3742	39	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000197157	SND1	3788	39	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000015475	BID	3843	38	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000104765	BNIP3L	3867	38	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000119912	IDE	3883	38	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000150756	ATPSCKMT	3915	38	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000166321	NUDT13	3933	38	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000197580	BCO2	3956	38	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000037474	NSUN2	4017	37	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000069998	HDHD5	4020	37	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000127952	STYXL1	4062	37	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000131473	ACLY	4071	37	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000137767	SQOR	4079	37	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000154258	ABCA9	4099	37	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000162390	ACOT11	4112	37	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000184117	NIPSNAP1	4137	37	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000007923	DNAJC11	4205	36	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000072756	TRNT1	4208	36	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000137992	DBT	4258	36	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000143374	TARS2	4268	36	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000051341	POLQ	4374	35	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000103356	EARS2	4392	35	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000105953	OGDH	4398	35	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000124532	MRS2	4419	35	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000131143	COX4I1	4432	35	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000133835	HSD17B4	4434	35	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000135390	ATP5MC2	4439	35	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000143149	ALDH9A1	4454	35	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000168393	DTYMK	4485	35	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000184428	TOP1MT	4495	35	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000004455	AK2	4558	34	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000085760	MTIF2	4584	34	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000104381	GDAP1	4600	34	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000111716	LDHB	4609	34	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000115468	EFHD1	4613	34	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000125454	SLC25A19	4627	34	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000140905	GCSH	4645	34	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000154719	MRPL39	4666	34	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000101391	CDK5RAP1	4808	33	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000115159	GPD2	4825	33	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000116288	PARK7	4830	33	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000125741	OPA3	4836	33	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000125779	PANK2	4837	33	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000135537	AFG1L	4850	33	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000152234	ATP5F1A	4880	33	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000160194	NDUFV3	4897	33	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000163864	NMNAT3	4905	33	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000165060	FXN	4908	33	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000172992	DCAKD	4922	33	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000181035	SLC25A42	4932	33	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000048544	MRPS10	5002	32	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000084754	HADHA	5013	32	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000139428	MMAB	5075	32	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619300	run_2026_05_14_164444	WES	saudi_same_patch_baseline	ENSG00000151726	ACSL1	5090	32	mitocarta	1	mitocarta	True	False	ensembl_gene_id
